Date;Open;High;Low;Close;Volume;Adj Close;;;;;;;;
01.11.2012;21573.93;21832.56;21506.05;21821.87;1671155300;21821.87;;;;;;;;
31.10.2012;21539.49;21648.64;21496.92;21641.82;1546082800;21641.82;;;;;;;;
30.10.2012;21549.17;21575.03;21338.65;21428.58;1426440700;21428.58;;;;;;;;
29.10.2012;21478.12;21561.97;21397.09;21511.05;1430951700;21511.05;;;;;;;;
26.10.2012;21847.70;21847.70;21527.54;21545.57;1655334600;21545.57;;;;;;;;
25.10.2012;21792.67;21839.64;21710.84;21810.23;1633405600;21810.23;;;;;;;;
24.10.2012;21561.59;21802.49;21533.24;21763.78;1711748800;21763.78;;;;;;;;
23.10.2012;0;0;0;21730.67;0;0;;;;;;;;
22.10.2012;21440.01;21699.07;21431.24;21697.55;1466782700;21697.55;;;;;;;;
19.10.2012;21565.75;21591.62;21522.91;21551.76;1639351400;21551.76;;;;;;;;
18.10.2012;21490.86;21606.32;21476.30;21518.71;2154856400;21518.71;;;;;;;;
17.10.2012;21421.87;21442.73;21352.88;21416.64;1714967600;21416.64;;;;;;;;
16.10.2012;21257.09;21257.09;21120.17;21207.07;1498826100;21207.07;;;;;;;;
15.10.2012;21137.61;21184.43;21076.95;21148.25;1352365700;21148.25;;;;;;;;
12.10.2012;21051.09;21236.57;21051.09;21136.43;2318876200;21136.43;;;;;;;;
11.10.2012;20813.05;21013.45;20813.05;20999.05;2550414800;20999.05;;;;;;;;
10.10.2012;20785.06;20941.89;20767.36;20919.60;1236864700;20919.60;;;;;;;;
09.10.2012;20926.83;21093.10;20926.83;20937.28;1542861900;20937.28;;;;;;;;
08.10.2012;20979.53;20981.63;20807.93;20824.56;1350069800;20824.56;;;;;;;;
05.10.2012;21007.60;21021.24;20924.73;21012.38;1290461900;21012.38;;;;;;;;
04.10.2012;20914.32;20947.30;20835.06;20907.95;1025617100;20907.95;;;;;;;;
03.10.2012;20951.38;21005.68;20799.82;20888.28;1378884900;20888.28;;;;;;;;
02.10.2012;0;0;0;20864.33;0;0;;;;;;;;
01.10.2012;20840.38;20840.38;20840.38;20840.38;0;20840.38;;;;;;;;
28.09.2012;20757.97;20889.90;20725.52;20840.38;1403623200;20840.38;;;;;;;;
27.09.2012;20487.36;20850.49;20487.36;20762.29;1740972000;20762.29;;;;;;;;
26.09.2012;20485.99;20576.84;20485.08;20527.73;1112532000;20527.73;;;;;;;;
25.09.2012;20694.33;20758.36;20648.59;20698.68;1066825300;20698.68;;;;;;;;
24.09.2012;20611.10;20780.14;20503.24;20694.70;977714200;20694.70;;;;;;;;
21.09.2012;20697.27;20808.04;20677.14;20734.94;1842999800;20734.94;;;;;;;;
20.09.2012;20816.77;20816.77;20578.56;20590.92;1501413600;20590.92;;;;;;;;
19.09.2012;20609.52;20895.61;20609.52;20841.91;1938983200;20841.91;;;;;;;;
18.09.2012;20622.12;20712.69;20568.12;20601.93;1445956300;20601.93;;;;;;;;
17.09.2012;20758.49;20758.49;20591.44;20658.11;1548748900;20658.11;;;;;;;;
14.09.2012;20479.38;20648.10;20475.74;20629.78;2554583000;20629.78;;;;;;;;
13.09.2012;20061.97;20146.77;20009.50;20047.63;1237079000;20047.63;;;;;;;;
12.09.2012;19996.14;20118.19;19996.14;20075.39;1365032900;20075.39;;;;;;;;
11.09.2012;19757.37;19907.30;19658.71;19857.88;1623644500;19857.88;;;;;;;;
10.09.2012;19876.41;19930.37;19764.69;19827.17;3198134800;19827.17;;;;;;;;
07.09.2012;19537.93;19829.02;19484.24;19802.16;3303572400;19802.16;;;;;;;;
06.09.2012;19101.93;19216.08;19076.79;19209.30;1360569200;19209.30;;;;;;;;
05.09.2012;19330.16;19330.16;19116.84;19145.07;1773167600;19145.07;;;;;;;;
04.09.2012;19540.93;19572.31;19414.51;19429.91;1146614900;19429.91;;;;;;;;
03.09.2012;19414.62;19608.55;19386.04;19559.21;1166337700;19559.21;;;;;;;;
31.08.2012;19516.95;19554.26;19450.77;19482.57;1346966500;19482.57;;;;;;;;
30.08.2012;19657.20;19657.20;19509.31;19552.91;1453043300;19552.91;;;;;;;;
29.08.2012;19857.61;19863.47;19770.54;19788.51;1075024000;19788.51;;;;;;;;
28.08.2012;19723.30;19856.32;19723.30;19811.80;1077330100;19811.80;;;;;;;;
27.08.2012;19939.54;19939.54;19769.43;19798.67;1211797900;19798.67;;;;;;;;
24.08.2012;19930.45;19930.45;19840.19;19880.03;1124259600;19880.03;;;;;;;;
23.08.2012;19935.13;20133.41;19935.13;20132.24;1231818600;20132.24;;;;;;;;
22.08.2012;19996.73;19996.73;19853.42;19887.78;1032597200;19887.78;;;;;;;;
21.08.2012;20111.97;20141.16;19979.58;20100.09;1049001300;20100.09;;;;;;;;
20.08.2012;20080.32;20109.56;19911.49;20104.27;1020566200;20104.27;;;;;;;;
17.08.2012;20057.31;20147.39;20047.64;20116.07;1209409600;20116.07;;;;;;;;
16.08.2012;20151.69;20151.69;19919.56;19962.95;1058187000;19962.95;;;;;;;;
15.08.2012;20125.29;20135.00;20016.03;20052.29;1271710400;20052.29;;;;;;;;
14.08.2012;20251.42;20299.72;20094.02;20291.68;1525964900;20291.68;;;;;;;;
13.08.2012;20188.48;20188.48;20037.81;20081.36;990601400;20081.36;;;;;;;;
10.08.2012;20204.71;20222.13;20045.30;20136.12;1439089700;20136.12;;;;;;;;
09.08.2012;20149.20;20300.03;20149.20;20269.47;1302333500;20269.47;;;;;;;;
08.08.2012;20188.88;20188.88;19966.12;20065.52;1239183500;20065.52;;;;;;;;
07.08.2012;20033.87;20117.12;19983.76;20072.55;1411302800;20072.55;;;;;;;;
06.08.2012;20052.50;20091.30;19978.65;19998.72;1437034800;19998.72;;;;;;;;
03.08.2012;19553.79;19673.70;19454.33;19666.18;1153392500;19666.18;;;;;;;;
02.08.2012;19784.15;19786.71;19651.76;19690.20;1229663600;19690.20;;;;;;;;
01.08.2012;19646.96;19898.92;19646.96;19820.38;1798568800;19820.38;;;;;;;;
31.07.2012;19661.41;19840.16;19618.57;19796.81;1856288400;19796.81;;;;;;;;
30.07.2012;19505.03;19593.62;19478.70;19585.40;1452095200;19585.40;;;;;;;;
27.07.2012;19165.03;19330.69;19162.53;19274.96;1570697800;19274.96;;;;;;;;
26.07.2012;18870.33;18961.58;18793.15;18892.79;1112498900;18892.79;;;;;;;;
25.07.2012;18762.20;18925.66;18710.59;18877.33;1332514400;18877.33;;;;;;;;
24.07.2012;19078.14;19124.96;18854.32;18903.20;929872600;18903.20;;;;;;;;
23.07.2012;19259.36;19259.36;18986.20;19053.47;1256215800;19053.47;;;;;;;;
20.07.2012;19613.78;19656.11;19511.90;19640.80;1298960700;19640.80;;;;;;;;
19.07.2012;19393.45;19600.32;19393.45;19559.05;1693489600;19559.05;;;;;;;;
18.07.2012;19452.24;19452.24;19134.57;19239.88;1169099100;19239.88;;;;;;;;
17.07.2012;19156.96;19479.28;19156.96;19455.33;1396005600;19455.33;;;;;;;;
16.07.2012;19265.34;19265.34;19061.67;19121.34;1095972800;19121.34;;;;;;;;
13.07.2012;19069.36;19160.49;19032.59;19092.63;1267621700;19092.63;;;;;;;;
12.07.2012;19356.79;19356.79;18998.30;19025.11;2017688200;19025.11;;;;;;;;
11.07.2012;19264.58;19441.12;19233.76;19419.87;1642334000;19419.87;;;;;;;;
10.07.2012;19504.42;19515.89;19347.23;19396.36;1179214100;19396.36;;;;;;;;
09.07.2012;19634.84;19737.92;19421.75;19428.09;1440446900;19428.09;;;;;;;;
06.07.2012;19752.83;19839.12;19690.64;19800.64;1763031600;19800.64;;;;;;;;
05.07.2012;19757.42;19869.11;19588.63;19809.13;1268796100;19809.13;;;;;;;;
04.07.2012;19833.84;19835.13;19677.45;19709.75;1402212000;19709.75;;;;;;;;
03.07.2012;19765.41;19765.41;19622.37;19735.53;1532735700;19735.53;;;;;;;;
02.07.2012;19441.46;19441.46;19441.46;19441.46;0;19441.46;;;;;;;;
29.06.2012;18996.57;19510.77;18991.10;19441.46;2039720800;19441.46;;;;;;;;
28.06.2012;19305.74;19305.74;19009.26;19025.27;1466323700;19025.27;;;;;;;;
27.06.2012;18990.17;19213.92;18942.00;19176.95;1425576400;19176.95;;;;;;;;
26.06.2012;18850.47;18998.47;18850.47;18981.84;1324221200;18981.84;;;;;;;;
25.06.2012;19019.03;19066.75;18861.56;18897.45;1133257000;18897.45;;;;;;;;
22.06.2012;18992.90;19089.45;18976.05;18995.13;1080368400;18995.13;;;;;;;;
21.06.2012;19480.71;19495.54;19258.11;19265.07;1298230800;19265.07;;;;;;;;
20.06.2012;19551.89;19578.82;19469.13;19518.85;1176157900;19518.85;;;;;;;;
19.06.2012;19451.20;19472.05;19320.18;19416.67;1205020200;19416.67;;;;;;;;
18.06.2012;19578.13;19578.13;19395.93;19427.81;1581595100;19427.81;;;;;;;;
15.06.2012;18924.09;19254.56;18919.17;19233.94;2717020800;19233.94;;;;;;;;
14.06.2012;18901.71;18937.54;18795.65;18808.40;1313826200;18808.40;;;;;;;;
13.06.2012;18948.45;19029.55;18812.94;19026.52;1417480400;19026.52;;;;;;;;
12.06.2012;18719.89;18925.79;18708.26;18872.56;1336823000;18872.56;;;;;;;;
11.06.2012;18978.88;18978.88;18847.67;18953.63;1527709500;18953.63;;;;;;;;
08.06.2012;18797.94;18797.94;18461.18;18502.34;2547084200;18502.34;;;;;;;;
07.06.2012;18825.50;18845.57;18624.43;18678.29;1549611000;18678.29;;;;;;;;
06.06.2012;18349.68;18521.57;18320.61;18520.53;1637171800;18520.53;;;;;;;;
05.06.2012;18373.22;18412.02;18223.13;18259.03;1373497300;18259.03;;;;;;;;
